year,date,country,province,confirm,dead,heal,confirm_add,confirm_cuts,dead_cuts,now_confirm_cuts,heal_cuts,newConfirm,newHeal,newDead,description,wzz,wzz_add,_mtime,dateId
2020,07.18,中国,山东,797,7,785,1,,,,,1,0,0,山东累计报告境外输入确诊病例34例。,0,0,2020-07-18T00:18:33Z,2020-07
2020,07.19,中国,山东,798,7,785,1,,,,,1,0,0,山东累计报告境外输入确诊病例35例。,0,0,2020-07-19T00:16:47Z,2020-07
2020,07.20,中国,山东,798,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例35例。,0,0,2020-07-20T00:23:54Z,2020-07
2020,07.21,中国,山东,798,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例35例。,0,0,2020-07-21T00:55:45Z,2020-07
2020,07.22,中国,山东,798,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例35例。,0,0,2020-07-22T01:33:14Z,2020-07
2020,07.23,中国,山东,798,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例35例。,0,0,2020-07-23T01:29:57Z,2020-07
2020,07.24,中国,山东,798,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例35例。,0,0,2020-07-24T01:45:31Z,2020-07
2020,07.25,中国,山东,799,7,785,1,,,,,1,0,0,山东累计报告境外输入确诊病例36例。,0,0,2020-07-25T00:54:29Z,2020-07
2020,07.26,中国,山东,799,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例36例。,0,0,2020-07-26T00:14:56Z,2020-07
2020,07.27,中国,山东,799,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例36例。,0,0,2020-07-27T02:37:16Z,2020-07
2020,07.28,中国,山东,799,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例36例。,0,0,2020-07-28T02:05:23Z,2020-07
2020,07.29,中国,山东,799,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例36例。,0,0,2020-07-29T02:21:59Z,2020-07
2020,07.30,中国,山东,799,7,785,0,,,,,0,0,0,山东累计报告境外输入确诊病例36例。,0,0,2020-07-30T01:50:14Z,2020-07
2020,07.31,中国,山东,799,7,786,0,,,,,0,1,0,山东累计报告境外输入确诊病例36例。,0,0,2020-07-31T02:17:43Z,2020-07
2020,08.01,中国,山东,802,7,786,3,,,,,3,0,0,山东累计报告境外输入确诊病例39例。,0,0,2020-08-01T00:14:44Z,2020-08
2020,08.02,中国,山东,804,7,786,2,,,,,2,0,0,山东累计报告境外输入确诊病例41例。,0,0,2020-08-02T00:10:20Z,2020-08
2020,08.03,中国,山东,804,7,786,0,,,,,0,0,0,山东累计报告境外输入确诊病例41例。,0,0,2020-08-03T00:15:57Z,2020-08
2020,08.04,中国,山东,804,7,786,0,,,,,0,0,0,山东累计报告境外输入确诊病例41例。,0,0,2020-08-04T01:23:00Z,2020-08
2020,08.05,中国,山东,805,7,786,1,,,,,1,0,0,山东累计报告境外输入确诊病例42例。,0,0,2020-08-05T03:18:50Z,2020-08
2020,08.06,中国,山东,805,7,787,0,,,,,0,1,0,山东累计报告境外输入确诊病例42例。,0,0,2020-08-06T00:05:48Z,2020-08
2020,08.07,中国,山东,806,7,788,1,,,,,1,1,0,山东累计报告境外输入确诊病例43例。,0,0,2020-08-07T00:59:39Z,2020-08
2020,08.08,中国,山东,806,7,788,0,,,,,0,0,0,山东累计报告境外输入确诊病例43例。,0,0,2020-08-08T00:31:45Z,2020-08
2020,08.09,中国,山东,810,7,788,4,,,,,4,0,0,山东累计报告境外输入确诊病例47例。,0,0,2020-08-09T01:28:35Z,2020-08
2020,08.10,中国,山东,816,7,788,6,,,,,6,0,0,山东累计报告境外输入确诊病例53例。,0,0,2020-08-10T00:18:42Z,2020-08
2020,08.11,中国,山东,817,7,788,1,,,,,1,0,0,山东累计报告境外输入确诊病例54例。,0,0,2020-08-11T00:22:03Z,2020-08
2020,08.12,中国,山东,821,7,789,4,,,,,4,1,0,山东累计报告境外输入确诊病例58例。,0,0,2020-08-12T00:07:31Z,2020-08
2020,08.13,中国,山东,821,7,789,0,,,,,0,0,0,山东累计报告境外输入确诊病例58例。,0,0,2020-08-13T00:13:02Z,2020-08
2020,08.14,中国,山东,821,7,790,0,,,,,0,1,0,山东累计报告境外输入确诊病例58例。,0,0,2020-08-14T01:25:31Z,2020-08
2020,08.15,中国,山东,821,7,790,0,,,,,0,0,0,山东累计报告境外输入确诊病例58例。,0,0,2020-08-15T00:25:57Z,2020-08
2020,08.16,中国,山东,822,7,790,1,,,,,1,0,0,山东累计报告境外输入确诊病例59例。,0,0,2020-08-16T00:14:55Z,2020-08
2020,08.17,中国,山东,822,7,793,0,,,,,0,3,0,山东累计报告境外输入确诊病例59例。,0,0,2020-08-17T00:14:22Z,2020-08
2020,08.18,中国,山东,823,7,793,1,,,,,1,0,0,山东累计报告境外输入确诊病例60例。,0,0,2020-08-18T00:11:56Z,2020-08
2020,08.19,中国,山东,824,7,793,1,,,,,1,0,0,山东累计报告境外输入确诊病例61例。,0,0,2020-08-19T00:11:27Z,2020-08
2020,08.20,中国,山东,827,7,794,3,,,,,3,1,0,山东累计报告境外输入确诊病例64例。,0,0,2020-08-20T00:16:18Z,2020-08
2020,08.21,中国,山东,830,7,795,3,,,,,3,1,0,山东累计报告境外输入确诊病例67例。,0,0,2020-08-21T01:02:38Z,2020-08
2020,08.22,中国,山东,830,7,797,0,,,,,0,2,0,山东累计报告境外输入确诊病例67例。,0,0,2020-08-22T00:30:27Z,2020-08
2020,08.23,中国,山东,831,7,798,1,,,,,1,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-08-23T00:22:54Z,2020-08
2020,08.24,中国,山东,831,7,798,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-08-24T00:16:52Z,2020-08
2020,08.25,中国,山东,831,7,801,0,,,,,0,3,0,山东累计报告境外输入确诊病例68例。,0,0,2020-08-25T00:49:50Z,2020-08
2020,08.26,中国,山东,831,7,801,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-08-26T00:19:35Z,2020-08
2020,08.27,中国,山东,831,7,802,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-08-27T01:55:48Z,2020-08
2020,08.28,中国,山东,831,7,806,0,,,,,0,4,0,山东累计报告境外输入确诊病例68例。,0,0,2020-08-28T00:39:05Z,2020-08
2020,08.29,中国,山东,831,7,807,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-08-29T00:22:46Z,2020-08
2020,08.30,中国,山东,831,7,807,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-08-30T00:05:02Z,2020-08
2020,08.31,中国,山东,831,7,808,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-08-31T00:43:05Z,2020-08
2020,09.01,中国,山东,831,7,809,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-01T00:11:18Z,2020-09
2020,09.02,中国,山东,831,7,809,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-02T00:07:32Z,2020-09
2020,09.03,中国,山东,831,7,809,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-03T00:06:53Z,2020-09
2020,09.04,中国,山东,831,7,809,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-04T00:26:41Z,2020-09
2020,09.05,中国,山东,831,7,810,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-05T01:15:44Z,2020-09
2020,09.06,中国,山东,831,7,811,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-06T00:22:08Z,2020-09
2020,09.07,中国,山东,831,7,811,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-07T00:11:17Z,2020-09
2020,09.08,中国,山东,831,7,811,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-08T00:26:14Z,2020-09
2020,09.09,中国,山东,831,7,811,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-09T00:21:56Z,2020-09
2020,09.10,中国,山东,831,7,812,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-10T00:36:54Z,2020-09
2020,09.11,中国,山东,831,7,813,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-11T00:06:27Z,2020-09
2020,09.12,中国,山东,831,7,813,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-12T00:11:43Z,2020-09
2020,09.13,中国,山东,831,7,813,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-13T00:07:29Z,2020-09
2020,09.14,中国,山东,831,7,813,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-14T00:09:32Z,2020-09
2020,09.15,中国,山东,831,7,813,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-15T00:26:07Z,2020-09
2020,09.16,中国,山东,831,7,813,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-16T00:15:47Z,2020-09
2020,09.17,中国,山东,831,7,813,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-17T00:14:35Z,2020-09
2020,09.18,中国,山东,831,7,814,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-18T00:07:19Z,2020-09
2020,09.19,中国,山东,831,7,815,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-19T00:25:42Z,2020-09
2020,09.20,中国,山东,831,7,816,0,,,,,0,1,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-20T00:12:52Z,2020-09
2020,09.21,中国,山东,831,7,816,0,,,,,0,0,0,山东累计报告境外输入确诊病例68例。,0,0,2020-09-21T00:07:32Z,2020-09
2020,09.22,中国,山东,832,7,816,1,,,,,1,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-09-22T00:44:48Z,2020-09
2020,09.23,中国,山东,832,7,816,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-09-23T00:12:02Z,2020-09
2020,09.24,中国,山东,832,7,816,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-09-24T00:06:53Z,2020-09
2020,09.25,中国,山东,832,7,821,0,,,,,0,5,0,山东累计报告境外输入确诊病例69例。,0,0,2020-09-25T00:46:27Z,2020-09
2020,09.26,中国,山东,832,7,821,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-09-26T00:11:14Z,2020-09
2020,09.27,中国,山东,832,7,822,0,,,,,0,1,0,山东累计报告境外输入确诊病例69例。,0,0,2020-09-27T00:20:30Z,2020-09
2020,09.28,中国,山东,832,7,823,0,,,,,0,1,0,山东累计报告境外输入确诊病例69例。,0,0,2020-09-28T00:12:38Z,2020-09
2020,09.29,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-09-29T00:48:39Z,2020-09
2020,09.30,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-09-30T00:11:35Z,2020-09
2020,10.01,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-01T00:09:18Z,2020-10
2020,10.02,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-02T00:04:17Z,2020-10
2020,10.03,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-03T00:09:03Z,2020-10
2020,10.04,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-04T00:07:45Z,2020-10
2020,10.05,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-05T00:29:26Z,2020-10
2020,10.06,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-06T00:14:32Z,2020-10
2020,10.07,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-07T00:19:48Z,2020-10
2020,10.08,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-08T00:26:51Z,2020-10
2020,10.09,中国,山东,832,7,823,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-09T00:10:47Z,2020-10
2020,10.10,中国,山东,832,7,824,0,,,,,0,1,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-10T00:13:40Z,2020-10
2020,10.11,中国,山东,838,7,824,6,,,,,6,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-11T00:12:50Z,2020-10
2020,10.12,中国,山东,838,7,824,6,,,,,6,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-12T00:02:57Z,2020-10
2020,10.13,中国,山东,844,7,824,6,,,,,6,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-13T01:22:17Z,2020-10
2020,10.14,中国,山东,845,7,824,1,,,,,1,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-14T00:34:00Z,2020-10
2020,10.15,中国,山东,845,7,824,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-15T00:24:56Z,2020-10
2020,10.16,中国,山东,845,7,824,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-16T00:25:06Z,2020-10
2020,10.17,中国,山东,845,7,825,0,,,,,0,1,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-17T00:30:32Z,2020-10
2020,10.18,中国,山东,845,7,825,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-18T00:04:46Z,2020-10
2020,10.19,中国,山东,845,7,825,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-19T00:26:29Z,2020-10
2020,10.20,中国,山东,845,7,826,0,,,,,0,1,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-20T00:24:34Z,2020-10
2020,10.21,中国,山东,845,7,827,0,,,,,0,1,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-21T00:20:46Z,2020-10
2020,10.22,中国,山东,845,7,827,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-22T00:08:49Z,2020-10
2020,10.23,中国,山东,845,7,827,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-23T00:14:17Z,2020-10
2020,10.24,中国,山东,845,7,827,0,,,,,0,0,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-24T00:08:06Z,2020-10
2020,10.25,中国,山东,845,7,828,0,,,,,0,1,0,山东累计报告境外输入确诊病例69例。,0,0,2020-10-25T00:07:42Z,2020-10
2020,10.26,中国,山东,846,7,829,1,,,,,1,1,0,山东累计报告境外输入确诊病例70例。,0,0,2020-10-26T00:10:53Z,2020-10
2020,10.27,中国,山东,846,7,829,0,,,,,0,0,0,山东累计报告境外输入确诊病例70例。,0,0,2020-10-27T00:14:13Z,2020-10
2020,10.28,中国,山东,846,7,831,0,,,,,0,2,0,山东累计报告境外输入确诊病例70例。,0,0,2020-10-28T00:17:01Z,2020-10
2020,10.29,中国,山东,847,7,833,1,,,,,1,2,0,山东累计报告境外输入确诊病例70例。,0,0,2020-10-29T00:12:17Z,2020-10
2020,10.30,中国,山东,847,7,834,0,,,,,0,1,0,山东累计报告境外输入确诊病例70例。,0,0,2020-10-30T00:08:23Z,2020-10
2020,10.31,中国,山东,847,7,835,0,,,,,0,1,0,山东累计报告境外输入确诊病例70例。,0,0,2020-10-31T00:31:54Z,2020-10
2020,11.01,中国,山东,847,7,835,0,,,,,0,0,0,山东累计报告境外输入确诊病例70例。,0,0,2020-11-01T00:13:11Z,2020-11
2020,11.02,中国,山东,848,7,836,1,,,,,1,1,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-02T00:08:25Z,2020-11
2020,11.03,中国,山东,848,7,836,0,,,,,0,0,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-03T00:19:08Z,2020-11
2020,11.04,中国,山东,848,7,837,0,,,,,0,1,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-04T00:25:58Z,2020-11
2020,11.05,中国,山东,848,7,838,0,,,,,0,1,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-05T00:40:22Z,2020-11
2020,11.06,中国,山东,848,7,839,0,,,,,0,1,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-06T00:10:31Z,2020-11
2020,11.07,中国,山东,848,7,839,0,,,,,0,0,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-07T00:16:29Z,2020-11
2020,11.08,中国,山东,848,7,839,0,,,,,0,0,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-08T01:35:15Z,2020-11
2020,11.09,中国,山东,848,7,839,0,,,,,0,0,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-09T00:12:15Z,2020-11
2020,11.10,中国,山东,848,7,840,0,,,,,0,1,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-10T00:17:30Z,2020-11
2020,11.11,中国,山东,848,7,841,0,,,,,0,1,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-11T00:21:27Z,2020-11
2020,11.12,中国,山东,848,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-12T00:22:08Z,2020-11
2020,11.13,中国,山东,848,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-13T00:41:08Z,2020-11
2020,11.14,中国,山东,848,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-14T00:10:22Z,2020-11
2020,11.15,中国,山东,848,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例71例。,0,0,2020-11-15T00:17:59Z,2020-11
2020,11.16,中国,山东,849,7,841,1,,,,,1,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-16T00:06:02Z,2020-11
2020,11.17,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-17T00:48:44Z,2020-11
2020,11.18,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-18T00:12:42Z,2020-11
2020,11.19,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-19T00:10:54Z,2020-11
2020,11.20,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-20T00:08:57Z,2020-11
2020,11.21,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-21T00:10:19Z,2020-11
2020,11.22,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-22T00:14:40Z,2020-11
2020,11.23,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-23T00:18:39Z,2020-11
2020,11.24,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-24T00:14:31Z,2020-11
2020,11.25,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-25T00:18:24Z,2020-11
2020,11.26,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-26T00:07:46Z,2020-11
2020,11.27,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-27T00:09:42Z,2020-11
2020,11.28,中国,山东,849,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例72例。,0,0,2020-11-28T00:11:04Z,2020-11
2020,11.29,中国,山东,854,7,841,5,,,,,5,0,0,山东累计报告境外输入确诊病例77例。,0,0,2020-11-29T00:11:19Z,2020-11
2020,11.30,中国,山东,854,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例77例。,0,0,2020-11-30T00:09:48Z,2020-11
2020,12.01,中国,山东,854,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例77例。,0,0,2020-12-01T01:06:00Z,2020-12
2020,12.02,中国,山东,856,7,841,2,,,,,2,0,0,山东累计报告境外输入确诊病例79例。,0,0,2020-12-03T00:14:28Z,2020-12
2020,12.03,中国,山东,857,7,841,1,,,,,1,0,0,山东累计报告境外输入确诊病例80例。,0,0,2020-12-04T00:09:03Z,2020-12
2020,12.04,中国,山东,857,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例80例。,0,0,2020-12-04T00:09:03Z,2020-12
2020,12.05,中国,山东,857,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例80例。,0,0,2020-12-05T00:40:54Z,2020-12
2020,12.06,中国,山东,857,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例80例。,0,0,2020-12-06T00:18:26Z,2020-12
2020,12.07,中国,山东,857,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例80例。,0,0,2020-12-07T00:08:51Z,2020-12
2020,12.08,中国,山东,857,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例80例。,0,0,2020-12-08T00:07:42Z,2020-12
2020,12.09,中国,山东,857,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例80例。,0,0,2020-12-09T00:06:27Z,2020-12
2020,12.10,中国,山东,857,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例80例。,0,0,2020-12-10T00:14:29Z,2020-12
2020,12.11,中国,山东,857,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例80例。,0,0,2020-12-11T00:04:32Z,2020-12
2020,12.12,中国,山东,858,7,841,1,,,,,1,0,0,山东累计报告境外输入确诊病例81例。,0,0,2020-12-12T00:16:00Z,2020-12
2020,12.13,中国,山东,858,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例81例。,0,0,2020-12-14T00:31:46Z,2020-12
2020,12.14,中国,山东,858,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例81例。,0,0,2020-12-14T00:31:46Z,2020-12
2020,12.15,中国,山东,859,7,841,1,,,,,1,0,0,山东累计报告境外输入确诊病例82例。,0,0,2020-12-16T00:09:54Z,2020-12
2020,12.16,中国,山东,859,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例82例。,0,0,2020-12-17T00:07:10Z,2020-12
2020,12.17,中国,山东,859,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例82例。,0,0,2020-12-17T00:07:10Z,2020-12
2020,12.18,中国,山东,861,7,841,2,,,,,2,0,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-19T00:45:17Z,2020-12
2020,12.19,中国,山东,861,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-20T00:26:06Z,2020-12
2020,12.20,中国,山东,861,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-20T00:26:06Z,2020-12
2020,12.21,中国,山东,861,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-21T00:58:04Z,2020-12
2020,12.22,中国,山东,861,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-22T02:33:19Z,2020-12
2020,12.23,中国,山东,861,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-23T00:27:29Z,2020-12
2020,12.24,中国,山东,861,7,841,0,,,,,0,0,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-24T00:50:53Z,2020-12
2020,12.25,中国,山东,861,7,842,0,,,,,0,1,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-26T00:17:56Z,2020-12
2020,12.26,中国,山东,861,7,844,0,,,,,0,2,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-27T00:41:00Z,2020-12
2020,12.27,中国,山东,861,7,844,0,,,,,0,0,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-27T00:41:00Z,2020-12
2020,12.28,中国,山东,861,7,844,0,,,,,0,0,0,山东累计报告境外输入确诊病例84例。,0,0,2020-12-28T00:28:23Z,2020-12
2020,12.29,中国,山东,862,7,846,1,,,,,1,2,0,山东累计报告境外输入确诊病例85例。,0,0,2020-12-30T00:43:46Z,2020-12
2020,12.30,中国,山东,862,7,847,0,,,,,0,1,0,山东累计报告境外输入确诊病例85例。,0,0,2020-12-31T00:42:21Z,2020-12
2020,12.31,中国,山东,862,7,847,0,,,,,0,0,0,山东累计报告境外输入确诊病例85例。,0,0,2020-12-31T00:42:21Z,2020-12
2021,01.01,中国,山东,863,7,847,1,,,,,1,0,0,山东累计报告境外输入确诊病例86例。,0,0,2021-01-02T00:46:35Z,2021-01
2021,01.02,中国,山东,863,7,848,0,,,,,0,1,0,山东累计报告境外输入确诊病例86例。,0,0,2021-01-03T02:10:52Z,2021-01
2021,01.03,中国,山东,863,7,848,0,,,,,0,0,0,山东累计报告境外输入确诊病例86例。,0,0,2021-01-03T02:10:52Z,2021-01
2021,01.04,中国,山东,863,7,848,0,,,,,0,0,0,山东累计报告境外输入确诊病例86例。,0,0,2021-01-04T00:28:54Z,2021-01
2021,01.05,中国,山东,863,7,848,0,,,,,0,0,0,山东累计报告境外输入确诊病例86例。,0,0,2021-01-05T00:39:26Z,2021-01
2021,01.06,中国,山东,863,7,851,0,,,,,0,3,0,山东累计报告境外输入确诊病例86例。,0,0,2021-01-07T00:32:13Z,2021-01
2021,01.07,中国,山东,863,7,852,0,,,,,0,1,0,山东累计报告境外输入确诊病例86例。,0,0,2021-01-08T00:30:15Z,2021-01
2021,01.08,中国,山东,864,7,852,1,,,,,1,0,0,山东累计报告境外输入确诊病例87例。,0,0,2021-01-09T00:36:32Z,2021-01
2021,01.09,中国,山东,864,7,852,0,,,,,0,0,0,山东累计报告境外输入确诊病例87例。,0,0,2021-01-10T01:21:15Z,2021-01
2021,01.10,中国,山东,864,7,852,0,,,,,0,0,0,山东累计报告境外输入确诊病例87例。,0,0,2021-01-10T01:21:15Z,2021-01
2021,01.11,中国,山东,864,7,853,0,,,,,0,1,0,山东累计报告境外输入确诊病例87例。,0,0,2021-01-12T00:09:09Z,2021-01
2021,01.12,中国,山东,864,7,853,0,,,,,0,0,0,山东累计报告境外输入确诊病例87例。,1,1,2021-01-13T00:19:54Z,2021-01
2021,01.13,中国,山东,864,7,854,0,,,,,0,1,0,山东累计报告境外输入确诊病例87例。,1,0,2021-01-14T00:59:37Z,2021-01
2021,01.14,中国,山东,864,7,855,0,,,,,0,1,0,山东累计报告境外输入确诊病例87例。,1,0,2021-01-15T00:09:31Z,2021-01
2021,01.15,中国,山东,864,7,855,0,,,,,0,0,0,,1,0,2021-01-15T03:32:13Z,2021-01
2021,01.16,中国,山东,865,7,855,1,,,,,1,0,0,,1,0,2021-01-17T00:09:24Z,2021-01
2021,01.17,中国,山东,865,7,856,0,,,,,0,1,0,,1,0,2021-01-18T00:09:05Z,2021-01
2021,01.18,中国,山东,865,7,856,0,,,,,0,0,0,,1,0,2021-01-18T00:09:05Z,2021-01
2021,01.19,中国,山东,865,7,856,0,,,,,0,0,0,,1,0,2021-01-19T00:16:30Z,2021-01
2021,01.20,中国,山东,866,7,856,1,,,,,1,0,0,,2,1,2021-01-21T00:35:06Z,2021-01
2021,01.21,中国,山东,866,7,856,0,,,,,0,0,0,,2,0,2021-01-22T00:42:37Z,2021-01
2021,01.22,中国,山东,866,7,856,0,,,,,0,0,0,,2,0,2021-01-22T00:42:37Z,2021-01
2021,01.23,中国,山东,866,7,856,0,,,,,0,0,0,,2,0,2021-01-23T00:08:12Z,2021-01
